Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Type of renewable technology,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),16,American Samoa,G,HYDROPOWER,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),16,American Samoa,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),16,American Samoa,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,44.99823,45.58921,46.26846,47.03317,77.70377,86.32715,106.55873,101.6462,104.13735,106.80582,108.64409
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),16,American Samoa,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,ALL,W_PER_CAPITA,346.63556,347.15884,349.57024,352.46051,354.9354,359.4988,365.2045,376.01853,385.90442,399.02409,413.9003,428.12238,449.90302,460.45268,480.70198,509.28948,545.06347,566.27576,590.28433,620.27237,656.87108,704.16566,746.83453
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,BIOENERGY,W_PER_CAPITA,14.73923,16.95823,17.0307,17.25965,18.00513,18.88987,19.15462,20.96062,22.15764,23.18864,25.27778,27.10468,28.9781,32.07554,33.35757,35.12584,36.24926,36.53931,36.36197,36.2873,36.30401,36.25201,36.92651
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,GEOTHERMAL,W_PER_CAPITA,4.84146,4.0924,4.10465,4.05568,4.02554,4.15044,4.09189,4.06534,4.04585,4.16868,4.07041,3.95271,4.26514,4.25369,4.12566,4.14799,4.09988,4.11313,4.06264,4.21065,4.19926,4.22188,4.27905
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,HYDROPOWER,W_PER_CAPITA,323.19606,320.43812,322.09523,322.80174,323.86416,324.5577,325.85908,328.4626,327.59183,326.96482,332.05865,333.19986,332.46007,332.03449,335.24145,340.32444,350.00549,351.16279,354.16914,356.87149,354.95858,354.60368,355.02975
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,MARINE,W_PER_CAPITA,0.02393,0.02363,0.02334,0.02307,0.0228,0.02255,0.0223,0.02205,0.02182,0.02159,0.02137,0.02115,0.02104,0.02093,0.02078,0.02039,0.02024,0.02005,0.01984,0.01968,0.01955,0.01944,0.02001
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,SOLAR,W_PER_CAPITA,0.74118,0.74513,0.79186,0.83173,0.90629,1.06256,1.28957,1.66847,1.86489,2.45514,4.03131,6.87364,10.27514,15.57119,21.4625,29.46627,41.84693,53.00307,64.45034,79.28707,100.17398,128.43534,158.58564
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),19,Americas,G,WIND,W_PER_CAPITA,3.09369,4.90133,5.52447,7.48864,8.11147,10.81568,14.78704,20.83945,30.2224,42.22522,48.44077,56.97034,73.90352,76.49684,86.49404,100.20454,112.84167,121.4374,131.22041,143.59618,161.2157,180.63331,191.99358
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,ALL,W_PER_CAPITA,453.87839,442.34739,423.43576,405.91554,389.9497,375.8174,436.29474,447.75356,670.56735,690.57033,713.09722,722.71742,718.17836,714.616,714.67866,713.99102,706.42404,697.33332,694.41297,694.09114,696.06178,700.35681,693.42554
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,62.32782,63.96479,65.7419,67.70297,69.91149,70.85465,70.40964,70.06039,69.81193,69.6903,68.92749,67.71673,66.65511,65.49389,64.35006,63.26391,62.6378
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,HYDROPOWER,W_PER_CAPITA,453.87839,442.34739,423.43576,405.91554,389.9497,375.8174,373.96692,383.78876,604.82546,622.86736,643.18573,651.86277,647.76872,644.55561,642.26973,641.15073,634.13289,622.99389,613.22704,602.54378,592.02059,582.02799,576.26779
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,3.15,3.36366,6.6227,14.53081,26.05347,39.69112,55.06491,54.51994
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),20,Andorra,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,ALL,W_PER_CAPITA,14.36978,13.91121,13.45491,13.0034,26.40113,25.47838,24.57944,36.13536,36.30815,34.99158,33.70882,32.46529,34.66646,36.45603,37.61804,36.28147,60.08569,80.92784,99.53244,106.56194,113.12711,109.60355,114.24141
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87995,1.81316,1.74929,1.68826,1.63077,1.57633,1.52564,1.4781,1.43303
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,HYDROPOWER,W_PER_CAPITA,14.36978,13.90537,13.44925,12.99793,26.40113,25.47838,24.57944,36.13536,36.30815,34.99158,33.70882,32.46529,34.66607,36.45462,35.72571,34.45636,58.3246,79.22501,97.88721,104.94289,111.55991,108.08322,104.78744
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,SOLAR,W_PER_CAPITA,0,0.00584,0.00565,0.00546,0,0,0,0,0,0,0,0,0.0004,0.00142,0.01239,0.01195,0.0118,0.01457,0.01445,0.04272,0.04155,0.04223,8.02094
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),24,Angola,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,ALL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,4.60795,4.52555,83.00283,80.68847,153.37879,151.31535,77.20177,100.26008,98.94129,97.88612,97.24412
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,HYDROPOWER,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,4.60795,4.52555,83.00283,80.68847,153.37879,151.31535,77.20177,100.26008,98.94129,97.88612,97.24412
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),660,Anguilla,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,ALL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,1.18296,1.16693,3.45905,3.42177,4.51993,4.4825,37.80256,38.75712,47.34468,95.10401,94.59709,138.82414,137.99762,137.19698
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,HYDROPOWER,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,1.18296,1.16693,3.45905,3.42177,4.51993,4.4825,37.80256,38.75712,47.34468,95.10401,94.59709,138.82414,137.99762,137.19698
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),28,Antigua and Barbuda,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,ALL,W_PER_CAPITA,234.54156,232.84296,234.76134,233.57962,234.66896,233.07689,231.52936,236.01472,234.10061,240.69191,239.00342,250.27998,251.18203,250.08705,247.45488,246.54743,245.40913,244.17019,258.54466,283.62267,312.43481,331.78437,331.6095
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,BIOENERGY,W_PER_CAPITA,1.77007,1.65513,2.07567,2.6664,3.04654,3.27132,4.09263,4.93937,5.13304,4.93074,5.56317,5.60428,6.10533,6.23479,5.43627,5.98575,5.68656,5.58852,4.96807,6.65222,6.82025,6.21195,6.25961
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,GEOTHERMAL,W_PER_CAPITA,0.01619,0.01601,0.01584,0.01567,0.01552,0.01536,0.0152,0.01505,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,HYDROPOWER,W_PER_CAPITA,232.37036,230.47989,231.95971,230.19652,230.88125,229.07436,226.71489,230.36073,228.26001,235.0755,232.72093,243.14851,241.60035,239.11333,236.73929,235.98517,235.18225,233.18499,232.32469,231.09297,230.35011,229.15775,228.2723
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,SOLAR,W_PER_CAPITA,0.00426,0.02948,0.02917,0.02887,0.00597,0.00358,0.0017,0.00168,0.00166,0.00165,0.04221,0.09227,0.21124,0.25705,0.25441,0.2511,0.24791,0.24985,4.35747,9.91056,17.00212,23.70358,24.34411
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),32,Argentina,G,WIND,W_PER_CAPITA,0.38068,0.66245,0.68096,0.67216,0.71968,0.71228,0.70494,0.69789,0.691,0.68402,0.6771,1.43492,3.26511,4.48188,5.02491,4.3254,4.29241,5.14684,16.89442,35.96693,58.26233,72.71109,72.73348
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,ALL,W_PER_CAPITA,323.24209,323.15896,375.35785,379.30004,333.91557,337.79354,349.75876,355.79233,363.12006,370.35438,382.56209,393.39346,429.97906,445.18049,450.09395,447.89211,459.03724,467.09711,478.27172,483.59357,500.22134,535.37761,569.4435
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,0,0,0.43574,0.43855,0.44123,0.44384,0.44606,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,HYDROPOWER,W_PER_CAPITA,323.24209,323.15896,375.35785,379.30004,333.91557,336.92718,348.88646,354.91362,361.79942,369.02523,381.22481,392.04828,428.62716,444.27058,449.18043,446.9889,457.66766,465.22995,471.13455,475.07589,481.17912,481.98228,483.80327
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34894,0.84154,6.10599,7.48067,17.99966,52.34732,84.58825
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),51,Armenia,G,WIND,W_PER_CAPITA,0,0,0,0,0,0.86636,0.8723,0.87871,0.88489,0.8906,0.89604,0.90134,0.90584,0.90991,0.91352,0.90322,1.02064,1.02562,1.03118,1.03701,1.04255,1.04802,1.05198
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,ALL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,302.38278,299.97708,299.14699,303.58822,307.15397,356.19824,365.44309,363.29309,361.34637,430.34295,428.40232,427.82756,428.02031,428.39025
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,BIOENERGY,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.30614,19.18336,19.0705,18.96831,18.87469,18.78958,18.76437,18.77282,18.78905
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,GEOTHERMAL,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,HYDROPOWER,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,SOLAR,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0.9966,2.96185,9.79317,15.5521,47.30004,58.50926,58.16504,57.85336,128.3479,127.76911,127.59769,127.65518,127.76551
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),533,Aruba,G,WIND,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,302.38278,298.98048,296.18514,293.79505,291.60187,289.59206,287.75046,286.05755,284.5247,283.12036,281.84363,281.4655,281.59231,281.83569
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,ALL,W_PER_CAPITA,51.31398,53.69894,54.69758,58.20872,61.97102,65.90654,70.51228,75.59578,82.99812,91.29444,99.91925,110.13437,120.3872,137.18256,154.49928,173.80562,193.21194,216.25539,238.31744,258.99217,297.01266,329.39481,366.07649
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,BIOENERGY,W_PER_CAPITA,1.43649,1.4777,1.6429,1.62961,1.72769,1.90859,2.24096,2.54031,2.81737,3.37621,3.30183,3.60504,3.81469,4.31183,4.88098,5.4767,6.84854,7.53719,8.35198,9.37881,11.18703,12.62605,14.01943
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,GEOTHERMAL,W_PER_CAPITA,0.78827,0.84651,0.83558,0.83001,0.82368,0.82129,0.81275,0.83514,0.84537,0.88035,0.87453,0.87845,0.89935,0.92524,0.96505,1.01382,1.07082,1.16217,1.23285,1.30827,1.32077,1.35967,1.36096
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,HYDROPOWER,W_PER_CAPITA,48.61187,50.66674,51.4083,54.57959,57.72059,61.02518,64.33047,68.16897,73.43895,78.41362,83.13041,87.33492,92.00311,99.92792,105.52138,109.17618,111.10887,112.86287,114.79069,116.05322,119.08303,122.15186,124.90919
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,MARINE,W_PER_CAPITA,0.0009,0.00088,0.00087,0.00086,0.00085,0.00084,0.00083,0.00082,0.00081,0.00104,0.0012,0.06068,0.06,0.05934,0.0587,0.05815,0.05757,0.05701,0.05649,0.05623,0.05592,0.05556,0.05514
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,SOLAR,W_PER_CAPITA,0.09901,0.13354,0.18546,0.24458,0.31526,0.40467,0.48959,0.56346,0.69894,0.90362,1.3347,2.32632,3.84565,8.46307,14.00413,20.6803,31.82284,47.96986,62.25418,74.66205,92.01906,108.70055,132.9331
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),142,Asia,G,WIND,W_PER_CAPITA,0.37745,0.57358,0.62446,0.92407,1.38295,1.74596,2.63767,3.48708,5.19669,7.71959,11.27659,15.92896,19.7644,23.49517,29.06902,37.40048,42.3033,46.6663,51.63125,57.53358,73.34686,84.50113,92.79868
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,ALL,W_PER_CAPITA,381.80745,387.6322,385.25673,387.65929,400.3251,446.69444,447.86664,462.01236,459.95663,476.39312,510.55971,576.46734,644.50379,695.23415,740.11127,773.08638,799.27835,854.97415,1054.92043,1285.83355,1543.78735,1732.02985,1864.94212
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,BIOENERGY,W_PER_CAPITA,22.18955,29.87301,29.88317,31.77826,34.93089,37.52777,40.30873,40.32485,36.94487,37.94858,37.46736,36.94587,36.3848,35.34994,35.10928,34.6764,35.70882,35.13576,34.58874,34.0732,33.93059,33.60198,33.32109
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,GEOTHERMAL,W_PER_CAPITA,0.01052,0.01039,0.01027,0.00508,0.00502,0.00991,0.00489,0.0048,0.00471,0.00462,0.00454,0.00447,0.0044,0.00433,0.00426,0.0042,0.00413,0.00407,0.004,0.00394,0.0039,0.00386,0.00382
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,HYDROPOWER,W_PER_CAPITA,356.55764,352.29373,348.1749,344.23069,344.03918,369.87406,364.5375,358.17107,351.14103,344.44565,338.84114,333.72047,328.25517,322.82236,317.90089,313.22108,308.36056,303.4119,308.77653,304.17432,300.46687,297.55694,294.64332
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0.04801,0.04706,0.04617,0.04541,0.04473,0.044,0.04327,0.04261,0.04198,0.04133,0.04067,0,0,0,0,0
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,SOLAR,W_PER_CAPITA,1.31455,1.50664,1.74575,2.0001,2.32873,2.59769,2.99995,3.50442,4.0004,15.32716,49.54774,110.61396,167.14132,197.64811,225.27034,249.61969,276.45407,296.49862,454.978,636.78242,811.76309,993.66967,1133.76368
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),36,Australia,G,WIND,W_PER_CAPITA,1.7352,3.94843,5.44264,9.64516,19.02128,36.685,40.01558,59.95921,67.81855,78.62095,84.65352,95.13784,112.6741,139.36615,161.7839,175.52303,178.70943,219.88315,256.57316,310.79967,397.6229,407.1974,403.2102
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,ALL,W_PER_CAPITA,568.05272,573.05555,572.53052,572.60147,583.86356,622.17254,619.97383,635.19461,635.52724,652.14315,682.78985,740.81381,796.25998,838.82674,879.90633,905.11624,923.2366,966.54396,1131.07438,1319.8256,1532.42075,1694.96686,1805.29617
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,BIOENERGY,W_PER_CAPITA,22.16565,28.52485,29.88333,31.70462,34.24078,36.86558,39.1934,39.23788,36.45899,37.12865,36.67671,36.27755,35.77804,34.86631,34.73441,34.3179,34.99195,34.56435,34.00658,33.44746,33.02834,32.68835,32.40346
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,GEOTHERMAL,W_PER_CAPITA,18.28338,18.03116,15.8894,16.10949,15.91655,17.98843,17.7344,18.2059,22.66338,23.76773,28.14662,27.75419,28.30187,30.4799,34.52358,34.84939,34.12928,33.57923,33.84225,33.28583,33.94272,33.59332,33.25925
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,HYDROPOWER,W_PER_CAPITA,523.49408,520.4056,518.51853,512.08022,509.0712,527.80323,520.46885,512.04834,503.80052,492.95599,485.25524,481.29457,474.69463,467.91962,460.83848,453.91148,446.7883,439.58762,440.94532,433.95934,428.09935,423.69257,419.47918
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0.03992,0.0392,0.03852,0.03793,0.03755,0.03832,0.03628,0.03573,0.0352,0.03465,0.03409,0,0.00007,0.00013,0.00013,0.00013
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,SOLAR,W_PER_CAPITA,1.09298,1.25336,1.45148,1.66112,1.93281,2.15598,2.49117,3.03365,3.44988,12.90259,41.49361,92.60124,140.12758,166.0594,189.71708,210.58874,233.57992,250.94945,384.20061,536.4128,682.75925,835.66242,954.49687
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),53,Australia and New Zealand,G,WIND,W_PER_CAPITA,3.01663,4.84058,6.78779,11.04602,22.70222,37.35932,40.086,62.62893,69.11527,85.34967,91.17974,102.84871,117.31954,139.46523,160.05704,171.41353,173.71251,207.82923,238.07962,282.72009,354.59096,369.33007,365.65728
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),40,Austria,G,ALL,W_PER_CAPITA,1557.71951,1556.41568,1536.82539,1586.06343,1613.22359,1731.19268,1771.15031,1818.67711,1871.1281,1901.02368,1934.35894,1991.10926,1975.88496,2027.48605,2087.42713,2137.44887,2213.25093,2227.48678,2304.79826,2339.37864,2374.95752,2478.16037,2620.28563
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),40,Austria,G,BIOENERGY,W_PER_CAPITA,101.11819,99.38273,98.03203,121.55017,121.64651,194.04162,220.95263,250.87278,253.08375,261.16373,260.23598,268.0731,198.29513,177.76014,165.05864,161.56804,159.42197,146.60694,143.7239,140.6889,140.46815,131.25793,131.00047
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),40,Austria,G,GEOTHERMAL,W_PER_CAPITA,0,0,0.24756,0.2463,0.24476,0.11122,0.11067,0.11031,0.10996,0.10967,0.10941,0.10904,0.10855,0.10791,0.10707,0.10587,0.10576,0.10401,0.1035,0.10304,0.10272,0.10255,0.10235
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),40,Austria,G,HYDROPOWER,W_PER_CAPITA,1449.73527,1447.82854,1423.94002,1421.77982,1416.9248,1434.17932,1430.26548,1445.27918,1495.10325,1513.90728,1541.92415,1570.38207,1578.82113,1578.31646,1583.4481,1579.37863,1615.78836,1608.4063,1642.01399,1643.82958,1642.89081,1652.96934,1674.44847
7,7.b,7.b.1,EG_EGY_RNEW,Installed renewable electricity-generating capacity (watts per capita),40,Austria,G,MARINE,W_PER_CAPITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
